RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Annotation Name	Annotation Description	Annotation Tags
3256571.0	14:48:29:215	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	-	-	3.9	3.0	-	-	-
3256604.4	14:48:29:248	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	1	3.8	3.1	-	-	-
3256637.5	14:48:29:282	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	1	3.5	3.1	-	-	-
3256670.9	14:48:29:315	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	1	3.5	3.1	-	-	-
3256704.1	14:48:29:348	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	1	3.6	3.2	-	-	-
3256737.3	14:48:29:381	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	1	3.6	3.5	-	-	-
3256770.5	14:48:29:414	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	1	3.6	3.2	-	-	-
3256803.9	14:48:29:448	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	2	3.6	3.2	-	-	-
3256837.1	14:48:29:481	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	2	3.6	3.2	-	-	-
3256870.3	14:48:29:514	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	2	3.6	3.2	-	-	-
3256903.5	14:48:29:547	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	2	3.6	3.2	-	-	-
3256936.9	14:48:29:581	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	3	3.6	3.1	-	-	-
3256970.0	14:48:29:614	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	3	3.5	3.1	-	-	-
3257003.3	14:48:29:647	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	3	3.5	3.0	-	-	-
3257036.7	14:48:29:681	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	3	3.4	3.0	-	-	-
3257069.8	14:48:29:714	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	3	3.3	3.0	-	-	-
3257103.1	14:48:29:747	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	4	3.2	2.9	-	-	-
3257136.3	14:48:29:780	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	4	3.1	2.8	-	-	-
3257169.6	14:48:29:814	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	4	3.1	2.8	-	-	-
3257202.9	14:48:29:847	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Saccade	4	3.1	2.7	-	-	-
3257236.0	14:48:29:880	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	5	3.0	2.7	-	-	-
3257269.3	14:48:29:913	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Visual Intake	5	3.0	2.7	-	-	-
3257302.7	14:48:29:947	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	3.0	2.7	-	-	-
3257335.8	14:48:29:980	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	2.9	2.6	-	-	-
3257369.0	14:48:30:013	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	2.9	2.6	-	-	-
3257402.3	14:48:30:046	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	2.6	2.6	-	-	-
3257435.5	14:48:30:079	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	0.0	0.0	-	-	-
3257468.7	14:48:30:113	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	0.0	0.0	-	-	-
3257502.0	14:48:30:146	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	0.0	0.0	-	-	-
3257535.2	14:48:30:179	Trial001	14_listen-2-recording.avi	0.0	697070.0	14_listen	DarkOrange	87.0	Eye	Blink	1	3.2	0.0	-	-	-
