RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Annotation Name	Annotation Description	Annotation Tags
3819229.8	14:44:01:430	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	-	-	3.8	4.0	-	-	-
3819263.0	14:44:01:463	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.8	4.0	-	-	-
3819296.3	14:44:01:497	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.0	-	-	-
3819329.6	14:44:01:530	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819362.8	14:44:01:563	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819396.0	14:44:01:596	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819429.3	14:44:01:629	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819462.5	14:44:01:663	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819495.9	14:44:01:696	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.8	4.1	-	-	-
3819529.2	14:44:01:729	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819562.3	14:44:01:762	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819595.7	14:44:01:796	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
3819629.0	14:44:01:829	Trial001	3_listen-2-recording.avi	0.0	777489.6	3_listen	DarkGoldenrod	91.4	Eye	Visual Intake	1	3.9	4.1	-	-	-
