RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Annotation Name	Annotation Description	Annotation Tags
3179687.2	15:30:53:760	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	-	-	3.1	3.1	-	-	-
3179720.5	15:30:53:793	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	3.0	3.1	-	-	-
3179753.7	15:30:53:827	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	3.0	3.0	-	-	-
3179787.0	15:30:53:860	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	3.0	3.1	-	-	-
3179820.2	15:30:53:893	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	3.0	3.0	-	-	-
3179853.5	15:30:53:926	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	3.0	3.0	-	-	-
3179886.7	15:30:53:960	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	3.0	3.0	-	-	-
3179920.0	15:30:53:993	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	2.9	2.9	-	-	-
3179953.3	15:30:54:026	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	3.0	2.9	-	-	-
3179986.6	15:30:54:059	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	2.9	2.9	-	-	-
3180019.7	15:30:54:093	Trial001	15_listen-2-recording.avi	0.0	731750.8	15_listen	DarkRed	70.9	Eye	Visual Intake	1	2.9	2.9	-	-	-
